tender_id,award_file,award_pages,award_template,award_ministry,award_ministry_id,award_agency,award_agency_id,award_procuring_entity,award_procuring_entity_id,award_procuring_entity_code,award_district,award_for,award_method,award_source_of_funds,award_development_partner,award_project,award_project_id,award_invitation_ref,award_package_no,award_package_name,contract_no,contract_description,work_location,winner,winner_id,winner_page,winner_location,winner_tenderer_id,contract_value_taka,contract_value_original,advertised_date,noa_date,signed_date,work_start_date,work_completion_date,tenders_sold,tenders_received,tenders_responsive,bid_counts_printed,performance_security_on_time,contract_signed_on_time,award_officer,award_officer_id,award_officer_designation,beneficial_owners
174717,Contract_Awards_PDFs/Tender_174717.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Chief Engineer (Implementation),og0032,CE-01,Dhaka,Works,OTM,Own Fund Own fund,NA,Uttara Residential Model Town (3rd Phase),pr0035,Rajuk/PD_Uttara3rd/10,Rajuk/PD_Uttara3rd/10,Remaining land development work middle part of road 2 & 4 of Block-C1 earth/sand filling Sector-15 Uttara RMT 3rd Phase Project.,Rajuk/PD_Uttara3rd/10,"Remaining land development work middle part of road 2 & 4 of Block-C1 (earth/sand filling) Sector-15, Uttara RMT (3rd Phase) Project.",Uttara 3rd Phase Project,Unity Builders & Engineering,co0130,1,"37, Bir Uttam C.R. Dutta Road, Nahar Plaza, Suite No-709 (6th Floor) Shahabag, Dhaka-1000",,4182472.787,4182472.787,2018-04-23,2018-07-31,2018-08-28,2018-09-16,2018-12-16,5,1,1,yes,yes,yes,Md. Anwar Hossain,pp0025,"Chief Engineer, Implementation",0
174720,Contract_Awards_PDFs/Tender_174720.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Chief Engineer (Implementation),og0032,CE-01,Dhaka,Works,OTM,Own Fund Own fund,NA,Uttara Residential Model Town (3rd Phase),pr0035,Rajuk/PD_Uttara3rd/04,Rajuk/PD_Uttara3rd/04,Construction of remaining road work of Southern part of Block-F Road-1 2 3 1A & 2A at Uttara RMT 3rd Phase Project.,Rajuk/PD_Uttara3rd/04,"Construction of remaining road work of Southern part of Block-F, Road-1, 2, 3, 1A & 2A at Uttara RMT (3rd Phase) Project.",Uttara 3rd Phase Project,M/S. A. R. Enterprise,co0016,1,"House-08, Road-02, Diyabari, Uttara, Dhaka-1230 Contact No:01935968075, 01707568905",,16625782.8,16625782.800,2018-04-23,2018-07-31,2018-08-28,2018-10-25,2019-06-30,6,2,1,yes,yes,yes,Md. Anwar Hossain,pp0025,"Chief Engineer, Implementation",0
178196,Contract_Awards_PDFs/Tender_178196.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,"Office of the Project Director, Urban Resilience Project-RAJUK Part,RAJUK,Dhaka",og0050,,Dhaka,Goods,OTM,Development Aid or Grant,World Bank,Urban Resilience Project-RAJUK Part,pr0048,APP ID: 97791,URP/RAJUK/G-1-1,Supply of Computer and Related Equipment for PIU URPRAJUK,Contract No : G-3,"Supply of Computer and Related Equipment for PIU, URP:RAJUK",Dhaka,Smart Technologies (BD) Ltd.,co0039,1,"Jahir Smart Tower, 205/1 and 205/1/A, West Kafrul, Begum Rokeya Sharani, Dhaka-1206, Bangladesh",,13246200.099,13246200.099,2018-04-02,2018-06-05,2018-06-20,2018-05-01,2021-03-30,2,2,1,yes,yes,yes,Mr. Abdul Latif Helaly,pp0088,Project Director,0
179865,Contract_Awards_PDFs/Tender_179865.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Khulna Development Authority (KDA),og0016,Office of the Assistant Programmer,og0017,,Khulna,Goods,OTM,Revenue Government,NA,NA,pr0003,25.41.0000.006.0035.18,Goods-001/2017-18,Procurement of Employee Information System Software Development at KDA,25.41.0000.006.0035.18.2561,Procurement of Employee Information System Software Development at KDA,KDA,Crescent Computers Ltd.,co0131,1,"1103/A(2nd floor),Road No-1/A,Ring Road,Adabor,Dhaka-1207",,900000.002,900000.002,2018-03-29,2018-04-22,2018-04-23,2018-05-03,2018-06-14,9,6,3,yes,yes,yes,Md. Harunar Rashid,pp0090,Assistant Programmer,0
189828,Contract_Awards_PDFs/Tender_189828.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Chief Engineer (Implementation),og0032,CE-01,Dhaka,Works,OTM,Own Fund Own fund,NA,Building Repair and Maintenance,pr0001,Rajuk/SouthDivision/03,Rajuk/SouthDivision/02,Cleaning work of room corridors stair & Bathroom at different floor of RAJUK Main Building and Annex Building.,Rajuk/SouthDivision/03,"Cleaning work of room, corridors, stair & Bathroom at different floor of RAJUK Main Building and Annex Building.",Rajuk Compaund,M/S. Alam & Co.,co0004,1,"61, Satish Sarker Road, Gandaria, Dhaka Bangladesh",,4511829.041,4511829.041,2018-04-25,2018-07-01,2018-07-25,2018-07-30,2020-07-30,2,1,1,yes,yes,yes,Md. Anwar Hossain,pp0025,"Chief Engineer, Implementation",0
189939,Contract_Awards_PDFs/Tender_189939.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Project Director (Muradpur Flyover),og0024,,Chittagong,Works,OTM,Development Government,NA,"Construction of Flyover at Muradpur, 2 No. Gate, GEC Junction",pr0022,PD/Mfly/Beautification/E-5810,WD-06a,Beautification work from Lalkanbazar to Hotel Peninsula under construction of flyover at Muradpur gate no.-2 & Gec junction chittagong.,PD/Mfly/Beautification/E-5810,"Beautification work from Lalkanbazar to Hotel Peninsula under construction of flyover at Muradpur, gate no.-2 & Gec junction, chittagong.",LALKHAN BAZAR TO PENINSULA HOTEL,M/S. R.S. Enterprise,co0132,1,"1684, O.R. Nizam Road, Panchlaish, Chittagong.",,25693375.026,25693375.026,2018-04-25,2018-06-12,2018-06-28,2018-06-10,2018-10-09,2,2,1,yes,yes,yes,Md. Mahfuzur Rahman,pp0017,Executive Engineer,0
18994,Contract_Awards_PDFs/Tender_18994.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,office of Chief Engineer ( Project & Design),og0052,,Dhaka,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,e-GP-01/MIS/RAJUK/2014-15,e-GP/02/CE(P&D)/MIS/2014-15,Installation and Maintenance of dedicated 15 (fifteen) Mbps Internet Connectivity for RAJUK with Webmail services.,RAJUK/PM(MIS)/34/13/329,Installation and Maintenance of dedicated 15 (fifteen) Mbps Internet Connectivity for RAJUK with Webmail services.,RAJUK Bhaban,ConnectBD Limited,co0133,1,"Plot 21, Akash Plaza, 5th Floor, Road 7/D, Sector 9, Uttara, Dhaka",,1512000.037,1512000.037,2015-02-04,2015-04-16,2015-05-13,2015-04-22,2015-05-21,2,1,1,yes,yes,yes,Md. Anwar Hossain,pp0025,"Chief Engineer, Project & Design",0
189944,Contract_Awards_PDFs/Tender_189944.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Project Director (Muradpur Flyover),og0024,,Chittagong,Works,OTM,Development Government,NA,"Construction of Flyover at Muradpur, 2 No. Gate, GEC Junction",pr0022,PD/mfly/Beautification/E-5811,WD-06b,Beautification work from Hotel Peninsula to N Mohammed convention center under construction of flyover at Muradpur gate no.-2 & Gec junction chittagong.,PD/mfly/Beautification/E-5811/01,Beautification work from Hotel Peninsula to N Mohammed convention center under construction of flyover at Muradpur gate no.-2 & Gec junction chittagong.,Hotel Peninsula to N Mohammed convention center,"M/S. AS - RAS Trading (JV) ( JVCA Partners [Business Share]: M/S. Abdus Salam [0.000%] , M/S RASHIA&SONS TRADING [0.000%] )",co0134,1,"350/A, CDA Avenue, Muradpur, Chittagong.",,79537860.009,79537860.009,2018-04-25,2018-06-04,2018-06-11,2018-06-14,2018-10-14,1,1,1,yes,yes,yes,Md. Mahfuzur Rahman,pp0017,Executive Engineer,0
192714,Contract_Awards_PDFs/Tender_192714.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Management Information System (MIS),og0038,,Chittagong,Goods,OTM,Own Fund Own fund,NA,"Supply of Computer Accessories (Battery for APC 20 KV Online UPS, Harddisk for Dell Server & Air Conditioner for Power Station Room & Server Room) for CDA.",pr0051,MIS/Server-UPS Room/Ha:kroi:/2018/84/32,Tender bat-svr-ac-84,Supply of Computer Accessories Battery for APC 20 KV Online UPS Harddisk for Dell Server & Air Conditioner for Power Station Room & Server Room for CDA.,MIS/Server&UPSRoom/Hwrd:Purchase/2018/84/73,"Supply of Computer Accessories (Battery for APC 20 KV Online UPS, Harddisk for Dell Server & Air Conditioner for Power Station Room & Server Room) for CDA.",CDA Building,Smart Digital Technologies,co0135,1,"Corporate Office: Suite # 608, 51, Alpona Plaza, New Elepant Road, Dhaka.",,1480801.073,1480801.073,2018-07-04,2018-10-16,2018-11-07,2018-08-07,2018-09-20,4,4,1,yes,yes,yes,Md. Mostafa Jamal,pp0069,System Analyst,0
198193,Contract_Awards_PDFs/Tender_198193.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,office of the Chief Engineer ( Project & Design),og0036,CE-02,Dhaka,Goods,OTM,Own Fund Own fund,NA,Uttara Apment Project,pr0041,GD/UAP/EM/2016-2017/Solar/01,GD/UAP/EM/2016-2017/Solar/01,Supply Installation Testing and Commissioning of Solar panel system for the Building No 12B & 12C under the Project of Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector -18 of Uttara Model Town 3rd Phase Dhaka.,GD/UAP/EM/2016-2017/Solar/01,"Supply, Installation, Testing and Commissioning of Solar panel system for the Building No: 12B & 12C under the Project of â??Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector -18 of Uttara Model Town (3rd Phase) Dhakaâ?�.",Uttara Apartment Project,Sherpa Power Engineering Ltd.,co0124,1,"10/3 Arambagh, Mokbul Plaza, Motijheel C/A, Dhaka-1000, Bangladesh Kanij Fatema Mitu Executive Secretary Contact:+88017-09380850,+88018-33010136",,2899350.286,2899350.286,2018-05-27,2018-10-15,2018-11-12,2018-11-12,2018-12-31,9,5,5,yes,yes,yes,Md. Anwar Hossain,pp0025,"Chief Engineer, Project & Design",0
199368,Contract_Awards_PDFs/Tender_199368.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,office of the Chief Engineer ( Project & Design),og0036,CE-02,Dhaka,Works,OTM,Own Fund Own fund,NA,Uttara Residential Model Town (3rd Phase),pr0035,Rajuk/Electrical-2/18/W-11,Rajuk/Electrical-2/18/W-11,Supply & Installation of Street Light LED from Avenue 3 Part up to Baribad at Uttara Residential Model Town Phase-3.,25.39.0000.064.07.010.16,Supply & Installation of Street Light (LED) from Avenue 3 (Part) up to Baribad at Uttara Residential Model Town (Phase- 3).,Uttara Residential Model Town,M/S. Sany Construction,co0118,1,"123 Kakrail, Dhaka-1000",,3348987.3,3348987.300,2018-06-05,2018-10-18,2019-08-06,2018-08-01,2018-10-30,5,5,2,yes,yes,no,Md. Anwar Hossain,pp0025,"Chief Engineer, Project & Design",0
199891,Contract_Awards_PDFs/Tender_199891.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Chief Engineer (Implementation),og0032,CE-01,Dhaka,Works,OTM,Own Fund Own fund,NA,Uttara Apment Project,pr0041,RAJUK/UAP/09,BW-A/UAP-01,Construction of Boundary Wall and 6 Nos. Entry Gate sorrounding Block A of Uttara Apartment Project RAJUK.Which consists of around 2700 rm of Boundary Wall 6 nos entry Gate including security houses having RCC Grade Beam Column Lintel Brick works Piling works Electrical works sanitary works etc.,RAJUK/UAP/09,"Construction of around 2700 rm Boundary Wall, 6 nos entry Gate including security houses.",Sector-18 Uttara Dhaka,Momotaj Engineers Ltd.,co0003,1,"Kha-202/c, Progatisharani, Middle Badda, Dhaka-1212.",,155146280.114,155146280.114,2018-05-21,2018-10-04,2018-12-11,2018-07-01,2018-12-31,5,4,3,yes,yes,no,Md. Anwar Hossain,pp0025,"Chief Engineer, Implementation",0
199942,Contract_Awards_PDFs/Tender_199942.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,"Office of the Project Director, Urban Resilience Project-RAJUK Part,RAJUK,Dhaka",og0050,,Dhaka,Goods,OTM,Development Aid or Grant,World Bank,Urban Resilience Project-RAJUK Part,pr0048,APP ID: 111480,URP/RAJUK/G-4,Supply and Installation of Furniture for PIU Office,Contract No : G-4,Supply and Installation of Furniture for PIU Office,Dhaka,Hatil Complex Ltd,co0136,1,"Hatil Complex Ltd. 8 Shewrapara, Rokeya Sharani, Mirpur, Dhaka-1216",,9265034.203,9265034.203,2018-05-22,2018-07-22,2018-07-29,2018-06-18,2020-05-20,3,2,1,yes,yes,yes,Mr. Abdul Latif Helaly,pp0088,Project Director,0
200650,Contract_Awards_PDFs/Tender_200650.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Project Director(Silimpur),og0013,,Chittagong,Works,OTM,Own Fund Own fund,NA,Widening and Improvement of Silimpur Residential Area (East),pr0007,PD/Silimpur/R/A/E-20/01,e-silimpur-02,Construction of the road and drain work at CDA Silimpur Residential Area Extension East at Silimpur Chittagong.,PD/Silimpur/R/A/E-20/33,"Construction of the road and drain work at CDA Silimpur Residential Area Extension (East) at Silimpur, Chittagong.",Silimpur,M/S. Raquib & Brothers,co0012,1,"34/B, Buddhist Temple Road, Nandankanan, Chittagong.",,21090113.163,21090113.163,2018-05-23,2018-06-19,2018-06-19,2018-06-18,2018-06-28,2,2,1,yes,yes,yes,Mohammad Hasan,pp0008,Project Director,0
201012,Contract_Awards_PDFs/Tender_201012.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Project Director(Silimpur),og0013,,Chittagong,Works,OTM,Own Fund Own fund,NA,Widening and Improvement of Silimpur Residential Area (East),pr0007,PD/Silimpur/R/A/E-19/01,e-silimpur-01,Supplying Fitting Fixing & laying natural gas connection and construction of 150 mm dia water supply line at Silimpur proposed CDA housing plot Sitakundo Chittagong.,PD/Silimpur/R/A-19/30,"Supplying, Fitting, Fixing & laying natural gas connection and construction of 150 mm dia water supply line at Silimpur proposed CDA housing plot, Sitakundo, Chittagong.",Silimpur,M/S Habib Enterprise,co0137,1,"Southland Center (3rd floor), 5, Agrabad C/A, Chittagong-4100.",,8525749.689,8525749.689,2018-05-24,2018-06-10,2018-06-14,2018-06-18,2018-06-28,1,1,1,yes,yes,yes,Mohammad Hasan,pp0008,Project Director,0
201451,Contract_Awards_PDFs/Tender_201451.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Project Director(Silimpur),og0013,,Chittagong,Works,OTM,Own Fund Own fund,NA,Widening and Improvement of Silimpur Residential Area (East),pr0007,PD/Silimpur/R/A/E-21/01,e-silimpur-03,Electrification work at proposed CDA Silimpur Residential Area East,PD/Silimpur/R/A-21/31,Electrification work at proposed CDA Silimpur Residential Area (East),Silimpur,M/S Habib Enterprise,co0137,1,"Southland Center (3rd floor), 5, Agrabad C/A, Chittagong-4100.",,6827889.186,6827889.186,2018-05-24,2018-06-12,2018-06-14,2018-06-18,2018-06-28,2,2,2,yes,yes,yes,Mohammad Hasan,pp0008,Project Director,0
202993,Contract_Awards_PDFs/Tender_202993.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Chief Engineer (Implementation),og0032,CE-01,Dhaka,Works,OTM,Own Fund Own fund,NA,Purbachal New town Project,pr0009,Rajuk/PD_Purbachal/9,Rajuk/PD_Purbachal/9,Repair and Renovation work of Road No-107 & 409 including Cleaning of Surface drain at Sector No-04 of Purbachal New Town Project.,Rajuk/PD_Purbachal/9,Repair and Renovation work of Road No-107 & 409 including Cleaning of Surface drain at Sector No-04 of Purbachal New Town Project.,Purbachal New Town Project,M/S Udayan Builders,co0023,1,"Dhaka Trtade Centre,Level #15, Block # H 99 Kazi Nazrul Islam Avenue, Kawran Bazar C/A, Dhaka-1215",,8150725.359,8150725.359,2018-07-09,2018-12-03,2019-01-29,2018-09-16,2018-12-16,11,7,2,yes,yes,no,Md. Anwar Hossain,pp0025,"Chief Engineer, Implementation",0
20558,Contract_Awards_PDFs/Tender_20558.pdf,1,supplier,Ministry of Water Resources,og0053,Bangladesh Water Development Board (BWDB),og0054,Dinajpur O&M Division,og0055,,Dinajpur,Works,OTM,Revenue Government,NA,NA,pr0003,T-22/263 Date 26-02-2015,BRBP-13/b,"Bank Protection Work on the Right Bank of Atrai River at Bontara from km. 4.362 to km. 4.487 = 125m in C/W Border River Protection & Development Project in Upazila-Sadar, Dist. Dinajpur.",W-8/Bir/582 Date : 23-04-2015,"Bank Protection Work on the Right Bank of Atrai River at Bontara from km. 4.362 to km. 4.487 = 125m in C/W Border River Protection & Development Project in Upazila-Sadar, Dist. Dinajpur.",Sadar,M/S. Shahid Brothers,co0138,1,"Hasan Court (5th Floor), 23/1, Motijheel C/A Dhaka-1000.",,11692619.969,11692619.969,2015-03-02,2015-04-23,2015-05-05,2015-04-15,2015-06-25,4,2,1,yes,yes,yes,Md. Moktar Hossain Khan,pp0091,Executive Engineer,0
207700,Contract_Awards_PDFs/Tender_207700.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajshahi Development Authority,og0004,Office of the Chairman,og0030,,Rajshahi,Works,OTM,Own Fund Own fund,NA,Development of BARNOI Residential Area(2nd Revised).,pr0052,040.002.841.000.2010.225,RDA/BARNOI/W/2017-2018/01,Development of BARNOI Residential AreaSub-head Land Development Construction of RCC Drain Construction of Road Construction of RCC Box Culverts and Water Supply Pipe Line.,RDA/Barnoi/2018-2019/01,"Development of BARNOI Residential Area(Sub-head: Land Development, Construction of RCC Drain, Construction of Road, Construction of RCC Box Culverts and Water Supply Pipe Line).",BARNOI Residential Area,"Rithin Enterprise and Kohinoor Enterprise J.V ( JVCA Partners [Business Share]: M/S. Kohinoor Enterprise [0.000%] , Rithin Enterprise [0.000%] )",co0139,1,"542,Dorikharbona,Boalia,G.p.o-6000",,100985213.7,100985213.700,2018-06-18,2018-09-23,2018-10-01,2018-08-30,2019-06-30,5,3,1,yes,yes,yes,Freedom Fighter Principal Md. Bazlur Rahman,pp0023,Chaiman,0
209736,Contract_Awards_PDFs/Tender_209736.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Chief Engineer (Implementation),og0032,CE-01,Dhaka,Works,OTM,Own Fund Own fund,NA,Uttara Apment Project,pr0041,RAJUK/UAP/10,7-1-2,Construction of 10-storied Commercial cum Management Building and one basement floor including parking facilities Internal Sanitary Water supply Gas connection Internal electrification works and other ancillary works of Uttara Apartment Project at Block-A Sector-18 Uttara.,RAJUK/UAP/10,"Construction of 10-storied Commercial cum Management Building and one basement floor including parking facilities, Internal Sanitary, Water supply, Gas connection, Internal electrification works and other ancillary works of Uttara Apartment Project at Block-A, Sector-18, Uttara.",Urrara sector 18,The United Construction Co.,co0059,1,"House # 300/1, South Monipur, Mirpur, Dhaka 1216.",,933196527.93,933196527.930,2018-07-10,2018-12-04,2019-01-01,2020-01-22,2022-01-20,8,6,6,yes,yes,yes,Md. Anwar Hossain,pp0025,"Chief Engineer, Implementation",0
209938,Contract_Awards_PDFs/Tender_209938.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Chief Engineer (Implementation),og0032,CE-01,Dhaka,Works,OTM,Own Fund Own fund,NA,Purbachal New town Project,pr0009,Rajuk/PD_Purbachal/14,Rajuk/PD_Purbachal/14,Construction of internal road and surface drain at sector no.-5 Part of Purbachal new town project Package-RDC-05 Lot- 01.,Rajuk/PD_Purbachal/14,"Construction of internal road and surface drain at sector no.-5 (Part) of Purbachal new town project (Package-RDC-05, Lot-01).",Purbachal New Town Project,Toma Construction & Co. Limited,co0114,1,"Toma Tower, 77/1 Bir Uttam Samsul Alam Sarak, Kakrail, Ramna, Dhaka",,115431333.84,115431333.840,2018-07-09,2018-12-10,2019-01-07,2019-01-20,2020-01-20,12,8,8,yes,yes,yes,Md. Anwar Hossain,pp0025,"Chief Engineer, Implementation",0
209939,Contract_Awards_PDFs/Tender_209939.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Chief Engineer (Implementation),og0032,CE-01,Dhaka,Works,OTM,Own Fund Own fund,NA,Purbachal New town Project,pr0009,Rajuk/PD_Purbachal/16,Rajuk/PD_Purbachal/16,Construction of internal road and surface drain at sector no.-29 Part of Purbachal new town project Package-RDC-29 Lot- 01.,Rajuk/PD_Purbachal/16,"Construction of internal road and surface drain at sector no.-29 (Part) of Purbachal new town project (Package-RDC-29, Lot-01).",Purbachal New Town Project,Toma Construction & Co. Limited,co0114,1,"Toma Tower, 77/1 Bir Uttam Samsul Alam Sarak, Kakrail, Ramna, Dhaka",,166879029.312,166879029.312,2018-07-09,2018-12-10,2019-01-07,2019-01-20,2020-01-20,12,8,7,yes,yes,yes,Md. Anwar Hossain,pp0025,"Chief Engineer, Implementation",0
